function	insect_51_WholeSpecimen	insect_52_WholeSpecimen	insect_53_WholeSpecimen	insect_54_WholeSpecimen	insect_55_WholeSpecimen	insect_56_WholeSpecimen	insect_57_WholeSpecimen	insect_58_WholeSpecimen	insect_59_WholeSpecimen	insect_60_WholeSpecimen	insect_61_WholeSpecimen	insect_62_WholeSpecimen	insect_63_WholeSpecimen	insect_64_WholeSpecimen	insect_65_WholeSpecimen	insect_66_WholeSpecimen	insect_67_WholeSpecimen	insect_68_WholeSpecimen	insect_69_WholeSpecimen	insect_70_WholeSpecimen
2.1.1.72-RXN	41569.99	15912.44	33141.53	43244.58	86350.95000000001	36775.2	32729.5	34912.8	70063.41	23333.99	36834.86	56912.48	58325.74	9784.589999999998	55481.66	48865.09	90884.92	119521.47000000002	61033.49	42031.6
2.1.1.74-RXN	155.0	2167.4	562.98	77.67	14406.53	15744.8	209.0	261.4	3916.13	1338.3	1181.97	14686.25	12312.23	34.0	4709.46	1704.3	6270.63	1222.69	9893.62	12221.0
2.1.1.77-RXN	12669.17	4000.38	6142.5	8521.47	1919.72	5243.0	8724.75	380.0	1523.41	6603.5	7595.69	4181.81	1481.64	2934.5	9763.84	13995.91	37354.12	2095.28	8226.5	3319.75
2.1.1.79-RXN	13485.84	4035.5	7306.37	8612.869999999999	13448.61	5069.2	9676.0	1606.0	20049.92	6828.49	8550.19	6354.1	11956.3	3138.7	9732.830000000002	13963.9	33485.72	3874.57	11401.9	3248.5
2.1.1.90-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.1.3.1-RXN	88.0	0.0	6.0	0.0	137.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
2.1.3.9-RXN	12504.79	2618.5	5091.13	8473.17	2621.1200000000003	4907.0	5186.75	26.0	17949.16	5515.5	5392.69	4595.639999999999	491.04	2884.71	8427.93	6322.0	13059.0	576.0	6842.75	3315.75
2.3.1.101-RXN	0.0	0.0	16.5	0.0	0.0	0.0	0.0	149.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
2.3.1.118-RXN	1.38	30.88	58.88	0.0	112.0	59.0	163.0	212.0	10.0	0.0	31.26	1511.69	179.62	172.88	37.63	17.79	116.09	31.37	155.85	0.0
2.3.1.157-RXN	14030.82	5847.51	5132.67	13922.77	20968.06	20520.0	8952.75	31213.4	12372.5	8155.219999999999	13441.88	20278.17	17732.1	3331.33	18087.26	16857.68	42866.45	32141.84	20781.56	15616.35
2.3.1.168-RXN	23.38	1778.2800000000002	219.99	14.0	12.6	1648.8	232.0	143.39999999999998	1979.8	894.8	982.6	13446.71	3870.45	1.5	3878.49	272.32	6168.24	462.01	6024.62	12133.0
2.3.1.179-RXN	14191.45	8377.84	8804.11	13941.44	20688.9	22734.5	14462.75	32580.4	28789.44	8963.220000000001	13446.43	23667.52	18089.0	3459.33	18024.76	19708.29	45114.78999999999	31514.84	23390.88	15917.35
2.3.1.180-RXN	26725.62	9367.34	10405.47	23243.47	23276.79	28358.5	14949.0	31372.4	47153.7	13876.54	18738.0	27233.76	17929.16	8851.609999999999	25098.73	23214.52	43333.07	31768.52	28590.75	18573.6
2.3.1.184-RXN	80.58	0.0	7.83	0.0	0.0	135.5	0.0	0.0	20.28	0.0	0.0	153.22	17.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
2.3.1.41-RXN	12653.79	3445.5	6134.4	8606.9	1997.29	5107.0	13125.75	707.0	1835.36	6377.5	7648.79	5797.35	3701.21	3087.0	9475.43	16179.0	29485.2	1661.0	8693.5	3456.75
2.3.1.89-RXN	1072.63	2200.8	1282.03	937.2	9226.1	15030.8	132.0	236.4	4253.56	1061.39	2292.15	7193.47	12977.1	137.16	1306.85	337.37	577.52	2584.9500000000003	4405.78	4764.6
2.3.2.10-RXN	83.21000000000001	129.88	137.82999999999998	30.5	577.5	379.0	3.0	156.0	87.0	444.0	158.9	2563.18	2112.74	5.5	167.97000000000003	95.25	912.15	208.92	5087.85	0.0
2.3.2.13-RXN	54.38	286.88	213.59	38.4	24.0	623.0	4427.75	173.0	564.5	805.0	258.0	1478.02	1214.86	40.5	678.29	2526.82	14076.820000000002	288.76	3486.25	398.25
2.4.1.109-RXN	18.33	316.0	122.11	18.5	4365.0	14.0	0.0	0.0	14.0	28.0	5.0	243.83	1090.17	38.67	30.5	58.83	199.67	22.0	0.0	0.0
2.4.1.119-RXN	0.0	0.0	29.0	3.67	9.43	0.0	0.0	0.0	0.0	0.0	1.33	21.0	0.0	0.0	7.0	0.0	61.0	2.0	1.0	0.0
2.4.1.122-RXN	0.0	0.0	463.0	0.0	9.43	11.0	0.0	0.0	0.0	0.0	11.0	121.0	93.0	0.0	114.0	88.0	313.0	25.0	334.0	0.0
2.4.1.129-RXN	52149.3	20045.06	27168.42	39485.14	45295.75	67997.6	29570.0	4296.6	78926.63	28881.46	36617.19	72618.79	46859.56	12188.66	57597.75	47264.19	118689.93	41621.98	69076.93	62306.6
2.4.1.144-RXN	0.0	2.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	244.0	11.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
2.4.1.157-RXN	97.29	2028.8	764.2099999999999	215.3	14787.6	14783.8	212.0	173.4	2865.33	880.9	1386.54	12672.3	14718.72	24.8	5188.76	426.21	6015.17	1623.1799999999998	5983.9	12136.6
2.4.1.19-RXN	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	9.0	13.0	0.0	0.0	0.0	0.0	0.0
2.4.1.208-RXN	48.0	2025.4	166.99	4.0	12906.1	14753.8	212.0	173.4	2260.13	823.3	988.53	12482.33	14139.07	4.0	3533.37	119.34	2145.67	247.0	4312.8	12133.0
2.4.1.211-RXN	0.0	2.33	32.89	0.0	8689.25	0.0	0.0	0.0	1.0	0.0	119.5	804.64	2387.0	0.0	0.0	13.0	3.78	0.0	3379.56	0.0
2.4.1.212-RXN	0.0	316.0	201.8	0.0	0.0	1039.0	0.0	0.0	0.8	28.0	16.0	649.4	176.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0
2.4.1.213-RXN	0.0	0.0	0.0	0.0	0.0	0.0	23.0	149.0	0.0	0.0	0.0	0.0	0.0	0.0	14.33	2.33	20.0	24.33	0.0	0.0
2.4.1.216-RXN	0.0	0.0	42.0	0.0	0.0	14014.0	0.0	14.0	9.0	0.0	38.0	1197.0	717.0	0.0	117.0	0.0	0.0	0.0	106.0	0.0
2.4.1.230-RXN	1.8	3.4	22.4	16.8	0.0	0.0	0.0	0.0	90.2	5.6	59.8	0.0	0.0	13.8	56.6	22.8	89.8	237.4	3.0	0.6
2.4.1.57-RXN	0.0	316.0	58.33	2.0	0.0	12.0	0.0	0.0	8.0	28.0	0.0	168.0	51.17	34.67	0.0	80.5	13.0	7.0	0.0	0.0
2.4.1.83-RXN	102.86	333.0	481.63	107.17	11448.72	2304.6	982.0	1853.0	16870.8	205.0	103.33	2880.59	2907.86	47.67	623.6	156.5	261.27	72.8	1796.23	167.0
2.4.2.12-RXN	5.0	15.0	206.83	909.0	0.0	67.0	3.0	14.0	570.0	118.0	182.0	198.5	114.0	50.0	206.0	148.0	116.0	185.0	80.0	0.0
2.4.2.26-RXN	0.0	6.0	0.0	0.0	0.0	0.0	0.0	16.0	16594.0	0.0	0.0	757.0	16.0	0.0	25.0	10.0	0.0	0.0	0.0	0.0
2.4.99.11-RXN	0.0	0.0	7.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43	72.57	7.57	100.0	0.0	0.0	0.0	0.0	0.0	0.0
2.5.1.19-RXN	14036.02	6271.84	8986.09	13981.44	18160.64	21886.0	9898.75	1568.4	28846.97	8372.89	13576.67	22127.840000000004	12769.06	3313.33	18510.76	17358.78	42484.78	32222.84	21291.08	15734.35
2.5.1.39-RXN	12664.79	3523.83	2559.73	8531.07	2040.39	5662.2	8740.75	30948.0	1578.41	6269.5	7596.69	4590.33	1630.14	2972.0	9226.91	13397.33	32181.97	1701.74	8400.85	3368.75
2.5.1.44-RXN	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
2.5.1.46-RXN	0.0	0.0	139.1	0.0	0.0	1792.0	0.0	10.0	1.6	0.0	11.0	993.8	279.0	0.0	83.0	1.0	0.0	0.0	0.0	0.0
2.5.1.64-RXN	12533.88	4511.110000000001	4981.78	8529.0	2376.96	19788.8	5263.0	222.4	20808.32	6412.47	6224.96	9954.19	5643.06	2912.17	9604.09	7954.32	2412.58	1011.9	11050.42	7883.5
2.5.1.66-RXN	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.5.1.68-RXN	0.0	0.0	174.16	47.5	0.0	2.0	0.0	0.0	0.0	0.0	0.0	21.0	51.17	38.67	86.5	117.5	295.34000000000003	14.0	29.0	0.0
2.6.1.14-RXN	140.38	2111.28	294.32	43.0	417.1	14930.8	212.0	212.4	3751.8	981.97	1091.2	12876.97	7239.72	31.5	4354.66	1639.32	4001.24	908.9	9644.62	12221.0
2.6.1.18-RXN	0.0	0.0	337.43	43.4	0.0	738.2	86.0	1892.0	0.0	321.0	30.0	775.5	13.0	9.0	955.93	161.32999999999998	5244.2	297.33	80.0	0.0
2.6.1.22-RXN	262.58	345.0	367.61	109.0	105.0	437.0	223.75	251.0	38.14	42.82	16.259999999999998	2054.96	610.0699999999999	171.45	726.72	371.07	4306.09	162.64	116.0	261.25
2.6.1.30-RXN	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	114.0	0.0	313.0	25.0	0.0	0.0
2.6.1.33-RXN	30.0	175.0	11.0	21.0	76.07	561.0	4375.0	0.0	25.0	433.0	17.0	1208.0	1060.4	0.0	53.0	2538.33	1250.0	28.0	139.0	137.0
2.6.1.37-RXN	0.0	0.0	38.19	0.0	357.9	0.0	74.75	149.0	23.86	22.99	76.0	822.97	769.96	25.36	168.46	2.57	347.07	25.75	608.9	261.25
2.6.1.57-RXN	25108.44	5906.0	7725.76	16834.4	14368.15	7553.0	12992.5	504.0	3811.22	11608.17	13381.72	6532.1	7073.07	5917.0	15932.99	19754.66	31056.47	3956.46	12081.9	6491.5
2.6.1.82-RXN	0.0	0.0	28.92	0.0	1748.0	17.0	99.0	0.0	81.0	0.0	43.86	502.79	158.14	127.71	20.03	30.0	109.2	136.71	68.2	0.0
2.7.1.121-RXN	38785.48	13812.7	4237.849999999999	28059.7	22942.47	96019.8	13068.0	3161.2	9767.38	18613.87	18947.82	42170.34	20883.21	8586.949999999999	32034.11	18777.07	7980.490000000001	2117.46	20997.91	45061.5
2.7.1.148-RXN	14077.02	5770.84	8908.17	14004.77	20958.71	20835.0	9931.75	30858.4	29155.5	8350.22	13570.38	21262.42	14188.0	3335.33	18554.76	17396.68	42880.45	32278.84	23536.61	15783.35
2.7.1.156-RXN	1285.43	519.9399999999999	6047.64	5306.27	21600.65	2422.2	1103.75	1077.0	23937.26	991.42	4914.81	4488.96	6664.3	384.04	4738.52	2079.55	17485.91	28977.34	17779.34	451.85
2.7.1.63-RXN	12441.5	2917.5	1132.69	8375.0	1848.29	2999.5	4050.0	149.0	528.72	5281.5	5090.5	1248.93	106.67	2744.96	7075.5	5903.0	344.0	146.0	3436.5	2887.5
2.7.1.90-RXN	2434.65	866.72	1440.07	1293.6999999999998	37482.56	595.0	5429.0	233.0	18678.25	1304.74	3299.05	5741.39	10308.31	181.19	2264.21	8455.970000000001	15307.77	2013.0	12695.02	338.6
2.7.13.1-RXN	0.0	0.0	15.6	1.4	0.0	0.0	23.0	298.0	0.0	0.0	0.0	53.0	0.0	0.0	45.0	0.0	9.2	0.0	0.0	0.0
2.7.13.3-RXN	137721.19	52769.69	75997.94	123950.2	165345.94	204600.8	69692.5	73468.0	153834.2	76113.95	105613.88	191103.92	128741.48	32054.5	159527.04	123127.44	286092.46	229205.54	203843.21	155293.9
2.7.3.9-RXN	26216.210000000003	7721.94	9025.9	22100.370000000003	35063.35	23880.0	13090.75	1729.4	10720.86	12721.12	16320.23	23206.9	22600.45	6158.24	23714.85	16916.05	27428.76	30411.13	20068.61	18332.25
2.7.7.1-RXN	12481.79	2711.5	4592.93	8357.9	1825.29	3617.0	4149.0	173.0	550.86	5289.5	5109.36	1695.0300000000002	319.14	2851.0	7131.43	6311.5	202.2	264.0	3466.25	2887.5
2.7.7.13-RXN	2059.42	1006.12	2480.9	1275.07	5670.570000000001	1891.7	1182.5	30906.0	20226.82	1230.84	1850.79	6080.87	2369.31	380.41	2650.78	723.0	17379.870000000003	3635.86	3822.7	762.7
2.7.7.15-RXN	0.0	1790.73	110.47	45.5	256.67	112.8	129.0	143.39999999999998	1635.8	800.8	922.03	9205.39	3252.66	100.0	3358.2	102.0	418.63	113.14	1327.9899999999998	12133.0
2.7.7.33-RXN	568.0	0.0	176.21	7.17	1202.43	2.0	0.0	10.0	2.5	0.0	6.33	434.64	191.36	24.0	27.41	83.57	79.07	6.640000000000001	227.0	0.0
2.7.7.39-RXN	18.2	1776.4	156.26999999999998	16.5	5760.0	2752.8	209.0	177.39999999999998	1982.6	800.8	965.03	15619.080000000002	8501.95	104.0	3616.2	82.0	2283.25	289.28	3857.56	12133.0
2.7.7.40-RXN	366.0	33.0	63.0	0.0	545.0	421.0	0.0	37.0	15.0	0.0	29.4	2667.4	784.4	0.0	4.0	72.0	22.0	4.0	21.0	0.0
2.7.7.60-RXN	15754.25	4353.049999999999	11502.02	19393.87	28380.43	8799.4	9775.75	31983.0	35549.46	8970.84	17631.94	16181.64	10408.73	3690.66	20885.270000000004	20848.13	52636.48	62337.9	31872.94	3764.95
2.7.7.61-RXN	24884.8	5206.4	1918.65	16810.7	12597.58	34085.0	8362.0	0.0	1313.0	10577.43	10287.18	4365.51	3597.28	5726.8	14336.53	11801.15	810.26	536.2	7744.64	5775.6
2.7.7.8-RXN	14077.02	5672.84	8968.970000000001	14004.77	17163.71	21753.0	9931.75	32016.4	28903.300000000003	8350.22	13602.38	21523.82	11620.5	3335.33	18558.76	17397.68	42880.45	32278.84	21279.61	15783.35
2.7.8.11-RXN	0.0	316.0	94.33	2.0	0.0	12.0	0.0	0.0	4.0	28.0	0.0	84.0	51.17	38.67	2.0	44.5	13.0	7.0	0.0	0.0
2.7.8.24-RXN	0.0	0.0	75.0	24.0	0.0	0.0	10.75	0.0	8.5	0.0	30.0	0.0	7.0	0.0	349.0	0.5	1501.0	125.0	29.0	261.25
2.7.8.25-RXN	12483.59	2732.9	2088.3	8452.3	10843.72	31656.0	4293.0	298.0	2534.7200000000003	5411.93	5916.0	12504.27	5665.5	3082.51	7732.03	6065.31	2554.4300000000003	2583.87	4455.96	10303.1
2.7.8.6-RXN	918.5700000000002	37.4	174.86	1007.8	8985.15	305.0	1046.0	16.0	17599.84	299.42	533.44	2311.52	2591.64	180.16000000000005	566.57	269.13	168.39999999999998	612.2	1938.76	167.6
2.7.9.3-RXN	12887.19	2926.9	7174.820000000001	13651.87	9373.54	4524.0	8599.75	149.0	7738.28	6623.92	10225.74	5022.42	2979.49	3115.16	12425.85	10792.63	25461.09	30323.78	12183.78	3312.35
2.8.1.6-RXN	13484.87	4076.77	10508.85	14758.009999999998	13989.05	7082.2	8704.75	1379.0	13557.73	7650.74	14255.8	8730.2	5818.660000000001	3519.69	13625.780000000002	17356.95	36409.18	35111.3	21166.86	3477.35
2.8.3.10-RXN	12443.3	2732.9	2028.39	8519.3	9701.72	17061.0	4149.0	0.0	2345.25	5405.6	5892.24	2977.67	3327.6400000000003	2966.8	7359.7	5983.64	500.47	2366.4	4361.72	2911.1
2.8.3.17-RXN	110.0	4.0	181.0	11.0	221.0	0.0	0.0	0.0	53.0	16.0	145.0	80.0	4.0	0.0	176.64	56.0	281.2	181.0	106.0	0.0
2.8.3.7-RXN	0.0	0.0	71.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	577.0	0.0	0.0	360.0	159.0	3614.0	148.0	0.0	0.0
2.8.3.9-RXN	388.0	316.0	10573.76	11928.8	2166.0	1705.0	0.0	10.0	13046.2	1226.0	8456.36	1532.26	547.86	590.0	9388.44	3633.14	4607.4400000000005	56362.08	1826.12	46.0
2.9.1.1-RXN	25094.95	5542.4	4267.18	21106.370000000003	5294.33	21518.5	12765.0	265.0	7845.279999999999	11481.77	14883.24	13476.09	4665.68	5798.8	22008.64	15854.7	25754.16	30187.42	13571.11	13330.6
23-DIMETHYLMALATE-LYASE-RXN	0.0	0.0	0.0	0.0	0.0	2.0	0.0	149.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24-DIAMINOPENTANOATE-DEHYDROGENASE-RXN	2.0	0.0	533.65	4151.67	714.0	0.0	0.0	0.0	3945.33	309.5	3146.41	235.27000000000004	767.0	221.34	2601.67	1061.67	2225.0	25690.0	923.22	0.0
24-DICHLOROPHENOL-6-MONOOXYGENASE-RXN	0.0	0.0	3.83	0.0	0.0	45.0	0.0	0.0	0.0	0.0	6.0	161.5	20.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
25-DIOXOVALERATE-DEHYDROGENASE-RXN	0.0	0.0	265.49	15.0	0.0	0.0	97.0	298.0	0.0	0.0	0.0	1735.5	5.17	24.0	389.0	163.5	3630.0	148.0	0.0	0.0
2OXOGLUTDECARB-RXN	12757.17	3654.71	2714.88	8617.9	2188.96	6753.2	8740.75	31920.0	3342.41	6416.5	7702.76	6826.1	2624.07	3042.17	10123.9	15029.15	34296.66	2364.59	14421.75	3456.75
2PGADEHYDRAT-RXN	14824.02	5897.5	8987.86	14004.77	24484.88	21881.0	9934.75	31239.4	29336.300000000003	8350.22	13654.38	23225.82	19966.9	3339.33	18648.76	17408.68	42884.23	32278.84	24821.51	15783.35
2TRANSKETO-RXN	19429.98	5788.83	10417.43	18485.17	58343.03	79692.2	5976.75	33190.4	33443.96	8942.65	14360.920000000002	27855.16	24943.03	3815.33	19129.95	11633.68	30805.91	35238.880000000005	28397.46	15635.35
3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN	13631.97	3666.44	4154.98	8655.769999999999	5150.790000000001	6106.2	9686.75	1222.0	22205.17	6700.92	8900.14	8515.8	3132.57	3108.33	10768.32	15264.45	33868.02	5323.3	15099.28	3598.35
3-DEHYDRO-L-GULONATE-2-DEHYDROGENASE-RXN	0.0	0.0	106.0	0.0	1219.0	17.0	0.0	0.0	32.0	0.0	9.43	47.71	210.57	0.0	3.43	171.0	41.0	0.0	76.8	0.0
3-DEHYDROQUINATE-DEHYDRATASE-RXN	14036.02	7387.24	8961.2	13914.77	18674.480000000003	22152.8	10091.75	1797.8000000000002	30325.77	9117.69	14449.25	25788.340000000004	14870.46	3339.33	18904.29	17281.11	42152.78	32066.17	22347.74	20475.35
3-DEHYDROQUINATE-SYNTHASE-RXN	14080.02	5654.17	8874.810000000001	13897.6	17367.95	21868.0	9898.75	1568.4	28549.47	8316.89	13499.01	22209.46	11750.39	3306.33	17777.879999999997	17303.28	40812.78	31971.84	20950.96	15734.35
3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN	23.0	0.0	174.82	87.0	40.0	0.0	12.0	0.0	609.36	65.82	239.0	15.8	17.0	22.36	644.6	1.0	12725.2	235.6	3352.2	0.0
3-HYDROXY-KYNURENINASE-RXN	159.38	375.88	896.74	152.4	226.0	1139.0	125.0	247.0	2004.6	522.0	2092.0	2045.32	367.36	117.5	1691.62	3359.65	13812.15	1591.09	2493.25	122.0
3-HYDROXYASPARTATE-ALDOLASE-RXN	0.0	0.0	10.0	0.0	168.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
3-HYDROXYBENZOATE-4-MONOOXYGENASE-RXN	0.0	0.0	11.6	1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	9.2	0.0	0.0	0.0
3-HYDROXYBENZOATE-6-MONOOXYGENASE-RXN	0.0	0.0	7.83	0.0	0.0	816.0	0.0	0.0	0.0	0.0	6.4	794.61	773.5699999999999	3.71	8.0	4.5	0.0	0.0	0.0	0.0
3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	24.38	30.88	385.3	45.8	31.0	481.0	185.75	668.0	583.5	372.0	302.4	3651.92	581.76	62.5	3352.62	173.15	17755.02	590.2	3378.05	261.25
3-HYDROXYBUTYRYL-COA-DEHYDROGENASE-RXN	13657.89	5571.389999999999	3795.05	14749.5	14341.89	6491.5	5437.0	1549.4	28679.14	7501.54	10621.18	17476.239999999998	9246.15	3285.82	20495.16	11229.43	22794.48	30308.29	18606.75	15367.1
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	26739.95	9582.34	14103.4	22317.17	27929.19	40219.0	19538.5	31485.4	47099.66	14395.89	20983.03	28163.84	25157.43	6217.66	25769.15	30739.36	68870.38	32832.48	33829.88	19267.1
3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN	902.96	2483.28	3150.15	1175.97	3230.28	18311.3	770.75	1053.4	6314.38	2092.9700000000003	4276.89	18630.5	8286.55	494.55	9547.33	4280.54	71319.31999999999	3978.32	22678.14	12516.25
3-HYDROXYISOBUTYRYL-COA-HYDROLASE-RXN	0.0	0.0	94.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	347.0	0.0	1497.0	125.0	0.0	0.0
3-NUCLEOTID-RXN	13196.14	7195.17	10115.72	15596.8	17140.53	19840.6	8937.0	508.8	17329.21	8529.24	15783.59	28880.55	15428.28	3477.22	19004.52	20157.33	23492.18	34692.37	11582.22	27481.5
3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN	12547.79	2950.5	4998.280000000001	8430.67	2997.22	3653.0	4324.75	29636.0	1328.61	5690.5	5629.09	2567.58	925.71	2892.0	8309.31	6540.33	17154.77	1116.63	6856.1	3197.75
3-OXOACID-COA-TRANSFERASE-RXN	376.52	1112.52	6233.790000000001	1104.1	933.0	4494.0	322.0	548.0	8627.3	1422.0	1088.66	9575.7	1927.62	572.34	6339.59	6968.66	40096.45	3612.76	21769.2	352.0
3-OXOACYL-ACP-REDUCT-RXN	67604.59	25218.53	27445.26	58597.27	66267.51000000001	58296.2	37515.0	36425.2	80987.98	36363.41	51516.78	69815.87000000001	50445.09	18791.22	73966.25	74223.1	175156.28	99024.63	83208.2	46162.7
3-OXOADIPATE-COA-TRANSFERASE-RXN	178.0	864.0	2155.35	140.0	150.0	2568.0	520.0	384.0	931.6	320.0	4388.86	4230.44	733.14	546.0	2492.66	9792.66	32440.68	2164.66	2384.0	68.0
3-OXOADIPATE-ENOL-LACTONASE-RXN	1104.86	1083.73	2406.51	1097.2	86.57	261.0	182.0	420.0	2859.56	430.42	3125.03	1780.36	487.11	437.16	2059.23	2351.35	19916.65	4101.39	1266.43	57.6
3-OXOSTEROID-1-DEHYDROGENASE-RXN	0.0	0.0	64.26	3.4	0.0	0.0	64.0	0.0	0.0	0.0	0.0	577.0	0.0	69.34	41.0	4.0	9.2	7.0	0.0	0.0
3.1.1.64-RXN	277.78	2658.49	2120.2	137.4	4429.27	19222.8	4627.75	459.4	7414.3	1833.97	2205.0	19736.370000000003	10991.25	157.0	5712.46	8816.63	9219.92	3799.93	19039.9	12730.25
3.1.1.72-RXN	0.0	316.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.1.1.74-RXN	0.0	0.0	19.33	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.67	0.0	4.0	13.0	0.0	0.0	0.0
3.1.1.75-RXN	0.0	316.0	97.6	4.4	0.0	10.0	53.0	447.0	0.0	341.0	0.0	37.0	0.0	9.0	424.33	161.32999999999998	3659.2	172.32999999999998	0.0	0.0
3.1.1.76-RXN	0.0	0.0	13.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	577.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0
3.1.1.81-RXN	0.0	58.0	49.21	0.0	100.83	2.0	0.0	139.0	46.0	0.0	6.0	433.04	594.0300000000001	0.0	19.09	2.07	30.67	2.44	26.6	0.0
3.1.11.1-RXN	12623.79	3050.5	5563.6	8461.9	1910.29	4194.0	8648.75	33.0	1521.36	6206.5	7526.36	3489.03	1266.64	2924.0	8144.43	13663.0	26534.2	1453.0	8222.25	3319.75
3.1.11.2-RXN	14089.02	5977.84	5864.4	14095.27	29068.71	22172.2	10010.5	32559.4	30033.35	8722.22	13863.98	22282.02	22128.77	3409.34	20091.24	17215.01	61218.11	32770.96	27225.34	16044.6
3.1.11.3-RXN	0.0	0.0	3677.0	0.0	0.0	344.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	8.0	0.0	453.0	0.0	82.0	0.0	0.0
3.1.11.6-RXN	28050.04	11695.68	17762.54	27934.94	52221.42	44342.0	19784.5	3633.8	58420.600000000006	16959.44	27209.76	44590.01	37539.0	6626.66	37598.85	34900.69	89344.09999999999	64700.01	47252.100000000006	31468.7
3.1.13.1-RXN	12481.79	2601.5	4660.6	8362.07	1820.72	3611.0	4202.0	149.0	544.11	5584.5	5104.69	1619.0300000000002	90.64	2842.0	7519.51	6472.83	4206.37	452.83	3421.25	2887.5
3.1.13.3-RXN	1393.9	2687.34	2897.71	5431.870000000001	24251.42	16901.8	1194.0	301.4	27673.69	2108.72	6043.02	18564.02	17391.47	355.33	9412.15	3410.91	10488.74	30492.01	15279.36	12414.6
3.1.13.5-RXN	12749.79	3556.83	6154.49	8623.0	2407.96	5641.4	8723.75	61372.0	1618.36	5983.5	7623.36	4174.030000000001	1538.31	3044.67	9194.13	13880.5	29981.34	1747.0	8430.25	3417.75
3.1.2.21-RXN	1511.71	2226.13	1788.23	5242.870000000001	20756.89	15800.8	1194.0	199.4	25295.36	1859.39	5421.33	15520.96	16081.12	286.16	7010.56	1467.19	5920.52	28458.45	8293.43	12323.6
3.1.2.23-RXN	12504.79	2601.5	5023.26	8388.9	1835.29	3744.0	4227.75	149.0	1082.36	5338.5	5347.36	2595.53	285.81	2886.67	8384.09	6480.16	16935.2	717.66	6799.25	3148.75
3.1.21.1-RXN	12534.79	2776.5	4687.0	8393.5	1854.15	4106.0	8546.75	0.0	1090.36	5763.5	5344.36	3331.03	1157.64	2842.0	7667.43	8827.0	14120.0	524.0	6859.25	3285.75
3.1.21.2-RXN	13839.02	4889.17	6763.8	13635.7	17180.78	19326.8	5340.0	198.4	27421.75	7318.219999999999	10785.05	17649.170000000002	9034.16	3194.33	14896.580000000002	9474.02	7569.52	29535.01	17271.86	15299.1
3.1.21.3-RXN	5582.91	3125.0	7591.22	9238.34	66325.97	13193.6	29796.25	2686.0	85052.65	6243.17	11076.25	39767.35	45476.18	713.24	22087.840000000004	20326.47	98725.67	61045.82	39313.2	17028.95
3.1.21.4-RXN	0.0	14.33	40.0	82.5	495.67	259.0	0.0	0.0	273.25	35.0	100.93	669.4200000000001	1375.57	3.71	528.51	2.33	311.5	93.83	267.1	0.0
3.1.21.5-RXN	325.86	318.0	745.6	5.57	8180.57	252.0	33.0	0.0	65.25	341.0	21.33	5183.5	2409.29	3.71	2534.75	108.0	563.7	96.5	1259.0	7392.0
